qid	text_a	text_b	label
108	service	The service was courteous and attentive.	1
109	food	Mediocre food	2
110	menu	The outside patio area has an abbreviated menu.	2
111	food	My g/f and I both agreed the food was very mediocre especially considering the price.	0
112	food	My g/f and I both agreed the food was very mediocre especially considering the price.	0
113	food	We are locals, and get the feeling the only way this place survives with such average food is because most customers are probably one-time customer tourists.	0
114	place	We are locals, and get the feeling the only way this place survives with such average food is because most customers are probably one-time customer tourists.	0
115	Service	Service was decent.	2
116	Drinks	Drinks were good.	1
117	drinks	Unless you are just stopping in for a few drinks I wouldn't recommend going here.	1
118	food	Excellent food, nice ambience, fairly expensive	1
119	ambience	Excellent food, nice ambience, fairly expensive	1
120	pumpkin ravioli	– I loved the pumpkin ravioli and the goat cheese gnocchi (5 big ones to a plate instead of 20 or so little gnocchis) and my sister loved her filet mignon on top of spinach and mashed potatoes.	1
121	goat cheese gnocchi	– I loved the pumpkin ravioli and the goat cheese gnocchi (5 big ones to a plate instead of 20 or so little gnocchis) and my sister loved her filet mignon on top of spinach and mashed potatoes.	1
122	goat cheese gnocchi	– I loved the pumpkin ravioli and the goat cheese gnocchi (5 big ones to a plate instead of 20 or so little gnocchis) and my sister loved her filet mignon on top of spinach and mashed potatoes.	1
123	filet mignon on top of spinach and mashed potatoes	– I loved the pumpkin ravioli and the goat cheese gnocchi (5 big ones to a plate instead of 20 or so little gnocchis) and my sister loved her filet mignon on top of spinach and mashed potatoes.	1
124	ambiance	The ambiance was a peaceful and relaxing break amongst all the kids running around in Downtown Disney.	1
125	Indian food	Best Indian food in L.A.	1
126	chicken curry	The chicken curry and chicken tikka masala are my favorite meat dishes.	1
127	chicken tikka masala	The chicken curry and chicken tikka masala are my favorite meat dishes.	1
128	chana masala (garbanzo beans)	The chana masala (garbanzo beans) are also excellent.	1
129	location	It's located in a strip mall near the Beverly Center, not the greatest location, but the food keeps me coming back for more.	2
130	food	It's located in a strip mall near the Beverly Center, not the greatest location, but the food keeps me coming back for more.	1
131	service	Never too crowded and always great service.	1
132	menu	I think I have probably tried each item on their menu at least once it is all excellent.	1
133	saag	I can highly recommend their various saag and paneer and korma.	1
134	paneer	I can highly recommend their various saag and paneer and korma.	1
135	korma	I can highly recommend their various saag and paneer and korma.	1
136	delivery	I appreciate their delivery too.	1
137	food	Nice food but no spice!	1
138	food	Nice food but no spice!	0
139	meal	– I really enjoyed my meal here.	1
140	lamb korma	I had yummy lamb korma, saag paneer, samosas, naan, etc.	1
141	saag paneer	I had yummy lamb korma, saag paneer, samosas, naan, etc.	1
142	samosas	I had yummy lamb korma, saag paneer, samosas, naan, etc.	1
143	naan	I had yummy lamb korma, saag paneer, samosas, naan, etc.	1
144	food	The food was all good but it was way too mild.	1
145	food	The food was all good but it was way too mild.	0
146	food	I should have thought to bring it up but never expected the food to be that mild.	0
147	naan	The naan was some of the best I've had and I really enjoyed the bhartha, not too tomatoey.	1
148	bhartha	The naan was some of the best I've had and I really enjoyed the bhartha, not too tomatoey.	1
149	chickpeas	Even the chickpeas, which I normally find too dry, were good.	1
150	fajita salad	– I don't understand how I was a stranger to this place for so long... the fajita salad, the colorado, the fajitas - EVERYTHING is delicious.	1
151	colorado	– I don't understand how I was a stranger to this place for so long... the fajita salad, the colorado, the fajitas - EVERYTHING is delicious.	1
152	fajitas	– I don't understand how I was a stranger to this place for so long... the fajita salad, the colorado, the fajitas - EVERYTHING is delicious.	1
153	environment	I love the warm & cosy environment.	1
154	place	I just found out that you can have the place to yourself on nights and weekends for a private party - can't wait to celebrate my next birthday there.	1
155	restaurant	best restaurant in the world, great decor, great customer service, friendly manager	1
156	decor	best restaurant in the world, great decor, great customer service, friendly manager	1
157	customer service	best restaurant in the world, great decor, great customer service, friendly manager	1
158	manager	best restaurant in the world, great decor, great customer service, friendly manager	1
159	food	i am never disappointed with there food.	1
160	atmosphere	the atmosphere is great.	1
161	lunch spot	great lunch spot	1
162	mexican spot	– Great financial district mexican spot.	1
163	service	Always busy, but they are good at seating you promptly and have quick service.	1
164	taco salads	Everything I've had here is good, taco salads, burritos, enchiladas i love this place.	1
165	burritos	Everything I've had here is good, taco salads, burritos, enchiladas i love this place.	1
166	enchiladas	Everything I've had here is good, taco salads, burritos, enchiladas i love this place.	1
167	place	Everything I've had here is good, taco salads, burritos, enchiladas i love this place.	1
168	margaritas	Also have great margaritas!	1
169	Lebanese Food	Lebanese Food!Yum!	1
170	Open Sesame	– I've been to Open Sesame only once, but I'm still reeling from the experience!!	1
171	food	The food is simply unforgettable!	1
172	food	The presentation of the food was an added bonus, it looked just as great as it tasted!	1
173	food	The presentation of the food was an added bonus, it looked just as great as it tasted!	1
174	chicken shawarma	My best friend had the chicken shawarma and she STILL raves about it being the best anywhere!	1
175	staff	The staff are friendly and the decor was ethic and colorful.	1
176	decor	The staff are friendly and the decor was ethic and colorful.	1
177	OPEN SESAME	GO TO OPEN SESAME!!!	1
178	Hummus	Holy Hummus!	1
179	food	– The food is here is incredible, though the quality is inconsistent during lunch.	1
180	lunch	– The food is here is incredible, though the quality is inconsistent during lunch.	0
181	Dinners	Dinners have always been excellent, in terms of food quality.	1
182	open sesame combo plate	The open sesame combo plate is a bargain for the heap of food given.	1
183	open sesame combo plate	The open sesame combo plate is a bargain for the heap of food given.	1
184	side of potatoes	The side of potatoes is to die for, as is the labne (yogurt dip).	1
185	labne (yogurt dip)	The side of potatoes is to die for, as is the labne (yogurt dip).	1
186	hummus	Also, they serve THE best hummus in America, with a drizzle of fragrant olive oil (which, I believe is the traditional way)!	1
187	hummus	Also, they serve THE best hummus in America, with a drizzle of fragrant olive oil (which, I believe is the traditional way)!	1
188	seating	The only drawback is the crowded seating and the slow service.	0
189	service	The only drawback is the crowded seating and the slow service.	0
190	place	However, this place is a gem, and I won't stop going back.	1
191	beer	great beer	1
192	restaurant	– My first time to dine at this restaurant was with my son and it was absolutely horrible!	0
193	beer	I swore never to return for a warm beer and mediocre meal.	0
194	meal	I swore never to return for a warm beer and mediocre meal.	0
195	band	The band was very good and the service was attentive.	1
196	service	The band was very good and the service was attentive.	1
197	shoe string onions	We ordered a selection of the small plates, and the shoe string onions, goat cheese pizza, grilled asparagus and fried brie with fruit were all very good.	1
198	goat cheese pizza	We ordered a selection of the small plates, and the shoe string onions, goat cheese pizza, grilled asparagus and fried brie with fruit were all very good.	1
199	grilled asparagus	We ordered a selection of the small plates, and the shoe string onions, goat cheese pizza, grilled asparagus and fried brie with fruit were all very good.	1
200	fried brie with fruit	We ordered a selection of the small plates, and the shoe string onions, goat cheese pizza, grilled asparagus and fried brie with fruit were all very good.	1
201	beer	We have since returned and also had a great experience, sampling more small plates and a variety of the beer ( cold and good).	1
202	waiter	We did have the same waiter the second time, so maybe the service is spotty and our luck is good.	1
203	band	Sunday afternoons there is a band playing and it is lots of fun.	1
204	Winelist	Seattle's BEST Winelist	1
205	wine list	– Ray's (suprisingly) has the city's BEST & most diverse wine list.	1
206	sommelier	The sommelier is fantastic, down-to-earth, & extremely knowlegable.	1
207	wine	I would go back for the wine experience alone.	1
208	PLACE	NOT THE PLACE IT ONCE WAS	0
209	place	– It is sad to see a place that was once THE place to meet and eat for Bfast or Lunch, now be the place that is a big DONT BOTHER.	0
210	food	The food is not what it once was (potions have seriously seen downsizing) prices have gone up, and the service is the worst I have experienced anywhere (including mainland Europe).	0
211	potions	The food is not what it once was (potions have seriously seen downsizing) prices have gone up, and the service is the worst I have experienced anywhere (including mainland Europe).	0
212	service	The food is not what it once was (potions have seriously seen downsizing) prices have gone up, and the service is the worst I have experienced anywhere (including mainland Europe).	0
213	food	The food is not what it once was (potions have seriously seen downsizing) prices have gone up, and the service is the worst I have experienced anywhere (including mainland Europe).	0
214	owners	What may be interesting to most is the worst sevice/attitude comes from the owners of this establishment.	0
215	establishment	This establishment really made a marked decline after ( and this is recurring story ) the airing of FOOD TELEVISIONS DINERS, DRIVE-INS, AND DIVES hosted by Guy Fieri, in which Schooner or Later was subject of.	0
216	Scooner or Later	Perhaps now, Scooner or Later falls into the Dive category.	0
217	Scooner or Later	I hope one day Scooner or Later returns to what it once was.	0
218	Place	Open & Cool Place with the Best Pizza and Coffee	1
219	Pizza	Open & Cool Place with the Best Pizza and Coffee	1
220	Coffee	Open & Cool Place with the Best Pizza and Coffee	1
221	pizza menu	– Mioposto has a very creative & delicious pizza menu.	1
222	pizza menu	– Mioposto has a very creative & delicious pizza menu.	1
223	coffe	The coffe is very good, too.	1
224	ambience	Great open and friendly ambience.	1
225	place	This place is charming and relaxing.	1
226	servers behind the counter	The servers behind the counter are always friendly and helpful.	1
227	food	It's a great place to enjoy food and meet friends.	1
228	place	It's a great place to enjoy food and meet friends.	1
229	Ray's	– After 12 years in Seattle Ray's rates as the place we always go back to.	1
230	food	Great food, spectacular location, and friendly service keep us coming back year after year.	1
231	location	Great food, spectacular location, and friendly service keep us coming back year after year.	1
232	service	Great food, spectacular location, and friendly service keep us coming back year after year.	1
233	food	Enjoyed the food	1
234	Food	Food was good and cheap.	1
235	Food	Food was good and cheap.	1
236	kafta plate	I had the kafta plate and I enjoyed it.	1
237	Atmosphere	Atmosphere was nice.	1
238	Service	Service was kind of slow, our waitress took forever to give us our check even though it wasn't that busy.	0
239	waitress	Service was kind of slow, our waitress took forever to give us our check even though it wasn't that busy.	0
240	place	Still I would recommend this place.	1
241	FOOD	WHAT ELSE CAN YOU SAY NICE PEOPLE AMAZING FOOD WOW	1
242	PEOPLE	WHAT ELSE CAN YOU SAY NICE PEOPLE AMAZING FOOD WOW	1
243	food	Great food with an awesome atmosphere!	1
244	atmosphere	Great food with an awesome atmosphere!	1
245	Eggs	– Eggs, pancakes, potatoes, fresh fruit and yogurt -- everything they serve is delicious.	1
246	pancakes	– Eggs, pancakes, potatoes, fresh fruit and yogurt -- everything they serve is delicious.	1
247	potatoes	– Eggs, pancakes, potatoes, fresh fruit and yogurt -- everything they serve is delicious.	1
248	fresh fruit	– Eggs, pancakes, potatoes, fresh fruit and yogurt -- everything they serve is delicious.	1
249	yogurt	– Eggs, pancakes, potatoes, fresh fruit and yogurt -- everything they serve is delicious.	1
250	place	The best place for a leisure Sunday breakfast amidst yachts, then take a stroll through the nearby Farmer's Market.	1
251	meal	great meal – the fish on the omikase platter was absolutely decadent -- there was none of the stringiness that sometimes accompanies fair sushi -- this fish was perfect!!!!	1
252	fish on the omikase platter	great meal – the fish on the omikase platter was absolutely decadent -- there was none of the stringiness that sometimes accompanies fair sushi -- this fish was perfect!!!!	1
253	waitstaff	plus, i am allergic to rice, and the waitstaff was unbelievably accomodating -- didn't even bat an eye!	1
254	waiter	and the waiter suggested a perfect sake!!	1
255	sake	and the waiter suggested a perfect sake!!	1
256	sushi	Unbeatable sushi!	1
257	nigiri	Melt in your mouth nigiri and sashmi, and very tasty rolls too.	1
258	sashmi	Melt in your mouth nigiri and sashmi, and very tasty rolls too.	1
259	rolls	Melt in your mouth nigiri and sashmi, and very tasty rolls too.	1
260	oyster roll	Be sure to try the oyster roll.	1
261	sushi	– How to describe the best sushi in NYC: hmmmm, delicious, amazing, fantastic, suculent, perfect, nah, all of the above.	1
262	restaurant	I can't saybenough good things about this restaurant, and I can't wait for my next several visits.	1
263	Chuwam Mushi	The best Chuwam Mushi I have ever had.	1
264	Sushi	Good Sushi, High Price 	1
265	Sushi	Good Sushi, High Price 	0
266	Sushi place	One of the best Sushi place in town.	1
267	house special roll	The house special roll is really good.	1
268	spot	A cozy spot for 2	1
269	Murphy's	– I can't believe Murphy's has been around for over 25 years, amazing.	1
270	Brunch	Brunch at Murphy's is to die for, my specialty... egg white omelet, the food is always freshly prepared.	1
271	food	Brunch at Murphy's is to die for, my specialty... egg white omelet, the food is always freshly prepared.	1
272	egg white omelet	Brunch at Murphy's is to die for, my specialty... egg white omelet, the food is always freshly prepared.	1
273	spot	It's the perfect spot for a romantic date for 2 or a secret rendezvous!	1
274	spot	It's the perfect spot for a romantic date for 2 or a secret rendezvous!	1
275	desserts	Save room for  scrumptious desserts.	1
276	wine list	The restaurant offers an extensive wine list and an ambiance you won't forget!	1
277	ambiance	The restaurant offers an extensive wine list and an ambiance you won't forget!	1
278	Mexican place	– Best Mexican place for lunch in the financial district.	1
279	enchiladas	Love the enchiladas and chicken soup - and be sure to check out their specials.	1
280	chicken soup	Love the enchiladas and chicken soup - and be sure to check out their specials.	1
281	specials	Love the enchiladas and chicken soup - and be sure to check out their specials.	1
282	cooks	The cooks have been at the restaurant for years and cook family recipes.	1
283	service	Can get busy on Fridays for a table but once seated, the service is so efficient you can be in and out of there quickly.	1
284	sushi	The sushi was excellent and the wait staff was quick.	1
285	wait staff	The sushi was excellent and the wait staff was quick.	1
286	atmosphere	The atmosphere was just okay.	2
287	Space	Space was limited, but the food made up for it.	0
288	food	Space was limited, but the food made up for it.	1
289	staff	Well I guess it's hard to be seated when one is invisible to the staff.	0
290	employees	We stood there for 10 minutes while employees walked back and forth ignoring us.	0
291	staff	Finally, my wife stood face to face in front of one of the staff and she asked, Are you waiting for a table?	0
292	Caesar salad	The Caesar salad I ordered had so much lemon I couldn't eat it.	0
293	food	Great food, better Margaritas!	1
294	Margaritas	Great food, better Margaritas!	1
295	service	it gets really busy, so get there on the early side so you can grab a seat, if you do have to wait, its not bad because the service is quick!	1
296	art on the walls	Check out the art on the walls, very colorful!	1
297	place	i love this place!	1
298	meal	– i have been eating at this place for over 8 years now and i have never had one bad meal.	1
299	indain food	i highly recommend this place to all that want to try indain food for the first time.	1
300	lunch menu	The lunch menu is an awesome deal!	1
301	food	plenty of food,trust me .	1
302	ingrediants	Fresh ingrediants and super tasty.	1
303	food	Best food, phenominal service 	1
304	service	Best food, phenominal service 	1
305	fish	For the finicky sushi eater and those who have sampled the best NYC has to offer, the fish is the freshest and the service is superb.	1
306	service	For the finicky sushi eater and those who have sampled the best NYC has to offer, the fish is the freshest and the service is superb.	1
307	selection	Not only can the selection be innovative, but there's a nice balance of traditional sushi as well.	1
308	sushi	Not only can the selection be innovative, but there's a nice balance of traditional sushi as well.	1
309	waiters	The nicest waiters in town.	1
310	place	– This place is unbelievably over-rated.	0
311	brunch food	If I want to stand in line on Sunday for an hour to get average brunch food, then I would put Murphy's at the top of the list.	2
312	regular menu	The regular menu here is slightly above average that is not worth the snotty attitude that you receive.	2
313	sushi	Your a sushi fan, you love expertly cut fish, great sake, a killer SOHO location, and of course: Salmon, Tuna, Fluke, Yellow Tail, Cod, Mackeral, Jellyfish, Sea Urchin, Shrimp, Lobster, Sea Bream, Trout, Milk Fish, Blue Fin Tuna, Eel, Crab, Sardine, Monk Fish, Roe, Scallop, Oysters, and a varity of Toro.	1
314	fish	Your a sushi fan, you love expertly cut fish, great sake, a killer SOHO location, and of course: Salmon, Tuna, Fluke, Yellow Tail, Cod, Mackeral, Jellyfish, Sea Urchin, Shrimp, Lobster, Sea Bream, Trout, Milk Fish, Blue Fin Tuna, Eel, Crab, Sardine, Monk Fish, Roe, Scallop, Oysters, and a varity of Toro.	1
315	sake	Your a sushi fan, you love expertly cut fish, great sake, a killer SOHO location, and of course: Salmon, Tuna, Fluke, Yellow Tail, Cod, Mackeral, Jellyfish, Sea Urchin, Shrimp, Lobster, Sea Bream, Trout, Milk Fish, Blue Fin Tuna, Eel, Crab, Sardine, Monk Fish, Roe, Scallop, Oysters, and a varity of Toro.	1
316	SOHO location	Your a sushi fan, you love expertly cut fish, great sake, a killer SOHO location, and of course: Salmon, Tuna, Fluke, Yellow Tail, Cod, Mackeral, Jellyfish, Sea Urchin, Shrimp, Lobster, Sea Bream, Trout, Milk Fish, Blue Fin Tuna, Eel, Crab, Sardine, Monk Fish, Roe, Scallop, Oysters, and a varity of Toro.	1
317	Salmon	Your a sushi fan, you love expertly cut fish, great sake, a killer SOHO location, and of course: Salmon, Tuna, Fluke, Yellow Tail, Cod, Mackeral, Jellyfish, Sea Urchin, Shrimp, Lobster, Sea Bream, Trout, Milk Fish, Blue Fin Tuna, Eel, Crab, Sardine, Monk Fish, Roe, Scallop, Oysters, and a varity of Toro.	1
318	Tuna	Your a sushi fan, you love expertly cut fish, great sake, a killer SOHO location, and of course: Salmon, Tuna, Fluke, Yellow Tail, Cod, Mackeral, Jellyfish, Sea Urchin, Shrimp, Lobster, Sea Bream, Trout, Milk Fish, Blue Fin Tuna, Eel, Crab, Sardine, Monk Fish, Roe, Scallop, Oysters, and a varity of Toro.	1
319	Fluke	Your a sushi fan, you love expertly cut fish, great sake, a killer SOHO location, and of course: Salmon, Tuna, Fluke, Yellow Tail, Cod, Mackeral, Jellyfish, Sea Urchin, Shrimp, Lobster, Sea Bream, Trout, Milk Fish, Blue Fin Tuna, Eel, Crab, Sardine, Monk Fish, Roe, Scallop, Oysters, and a varity of Toro.	1
320	Yellow Tail	Your a sushi fan, you love expertly cut fish, great sake, a killer SOHO location, and of course: Salmon, Tuna, Fluke, Yellow Tail, Cod, Mackeral, Jellyfish, Sea Urchin, Shrimp, Lobster, Sea Bream, Trout, Milk Fish, Blue Fin Tuna, Eel, Crab, Sardine, Monk Fish, Roe, Scallop, Oysters, and a varity of Toro.	1
321	Cod	Your a sushi fan, you love expertly cut fish, great sake, a killer SOHO location, and of course: Salmon, Tuna, Fluke, Yellow Tail, Cod, Mackeral, Jellyfish, Sea Urchin, Shrimp, Lobster, Sea Bream, Trout, Milk Fish, Blue Fin Tuna, Eel, Crab, Sardine, Monk Fish, Roe, Scallop, Oysters, and a varity of Toro.	1
322	Mackeral	Your a sushi fan, you love expertly cut fish, great sake, a killer SOHO location, and of course: Salmon, Tuna, Fluke, Yellow Tail, Cod, Mackeral, Jellyfish, Sea Urchin, Shrimp, Lobster, Sea Bream, Trout, Milk Fish, Blue Fin Tuna, Eel, Crab, Sardine, Monk Fish, Roe, Scallop, Oysters, and a varity of Toro.	1
323	Jellyfish	Your a sushi fan, you love expertly cut fish, great sake, a killer SOHO location, and of course: Salmon, Tuna, Fluke, Yellow Tail, Cod, Mackeral, Jellyfish, Sea Urchin, Shrimp, Lobster, Sea Bream, Trout, Milk Fish, Blue Fin Tuna, Eel, Crab, Sardine, Monk Fish, Roe, Scallop, Oysters, and a varity of Toro.	1
324	Sea Urchin	Your a sushi fan, you love expertly cut fish, great sake, a killer SOHO location, and of course: Salmon, Tuna, Fluke, Yellow Tail, Cod, Mackeral, Jellyfish, Sea Urchin, Shrimp, Lobster, Sea Bream, Trout, Milk Fish, Blue Fin Tuna, Eel, Crab, Sardine, Monk Fish, Roe, Scallop, Oysters, and a varity of Toro.	1
325	Shrimp	Your a sushi fan, you love expertly cut fish, great sake, a killer SOHO location, and of course: Salmon, Tuna, Fluke, Yellow Tail, Cod, Mackeral, Jellyfish, Sea Urchin, Shrimp, Lobster, Sea Bream, Trout, Milk Fish, Blue Fin Tuna, Eel, Crab, Sardine, Monk Fish, Roe, Scallop, Oysters, and a varity of Toro.	1
326	Lobster	Your a sushi fan, you love expertly cut fish, great sake, a killer SOHO location, and of course: Salmon, Tuna, Fluke, Yellow Tail, Cod, Mackeral, Jellyfish, Sea Urchin, Shrimp, Lobster, Sea Bream, Trout, Milk Fish, Blue Fin Tuna, Eel, Crab, Sardine, Monk Fish, Roe, Scallop, Oysters, and a varity of Toro.	1
327	Sea Bream	Your a sushi fan, you love expertly cut fish, great sake, a killer SOHO location, and of course: Salmon, Tuna, Fluke, Yellow Tail, Cod, Mackeral, Jellyfish, Sea Urchin, Shrimp, Lobster, Sea Bream, Trout, Milk Fish, Blue Fin Tuna, Eel, Crab, Sardine, Monk Fish, Roe, Scallop, Oysters, and a varity of Toro.	1
328	Trout	Your a sushi fan, you love expertly cut fish, great sake, a killer SOHO location, and of course: Salmon, Tuna, Fluke, Yellow Tail, Cod, Mackeral, Jellyfish, Sea Urchin, Shrimp, Lobster, Sea Bream, Trout, Milk Fish, Blue Fin Tuna, Eel, Crab, Sardine, Monk Fish, Roe, Scallop, Oysters, and a varity of Toro.	1
329	Milk Fish	Your a sushi fan, you love expertly cut fish, great sake, a killer SOHO location, and of course: Salmon, Tuna, Fluke, Yellow Tail, Cod, Mackeral, Jellyfish, Sea Urchin, Shrimp, Lobster, Sea Bream, Trout, Milk Fish, Blue Fin Tuna, Eel, Crab, Sardine, Monk Fish, Roe, Scallop, Oysters, and a varity of Toro.	1
330	Blue Fin Tuna	Your a sushi fan, you love expertly cut fish, great sake, a killer SOHO location, and of course: Salmon, Tuna, Fluke, Yellow Tail, Cod, Mackeral, Jellyfish, Sea Urchin, Shrimp, Lobster, Sea Bream, Trout, Milk Fish, Blue Fin Tuna, Eel, Crab, Sardine, Monk Fish, Roe, Scallop, Oysters, and a varity of Toro.	1
